race_id,fp1_long_run,fp1_weather,fp2_long_run,fp2_weather,fp3_long_run,fp3_weather,qualifying,qualifying_weather,driver_perf,team_perf,track_type,race_weather,race_pace,finishing_position
22-13,82.083333,dry,80.97,dry,105.306,rainy,1,dry,0.432,0.7162790697674418,Hungarian Grand Prix,rainy,85.546414,3
22-13,81.037,dry,80.487,dry,105.569,rainy,2,dry,0.44,0.5069767441860465,Hungarian Grand Prix,rainy,85.578442,4
22-13,81.529,dry,,dry,109.822,rainy,11,dry,0.392,0.6837209302325581,Hungarian Grand Prix,rainy,85.594285,5
22-13,81.717,dry,,dry,105.6005,rainy,3,dry,0.376,0.42790697674418604,Hungarian Grand Prix,rainy,85.599414,6
22-13,81.438,dry,81.699,dry,106.749,rainy,4,dry,0.176,0.18604651162790697,Hungarian Grand Prix,rainy,86.488742,7
22-13,83.596,dry,,dry,105.639,rainy,6,dry,0.216,0.26046511627906976,Hungarian Grand Prix,rainy,86.726463,8
22-13,82.585375,dry,82.06,dry,108.4085,rainy,5,dry,0.184,0.24186046511627907,Hungarian Grand Prix,rainy,86.768115,9
22-13,83.485,dry,80.868,dry,107.643,rainy,18,dry,0.08,0.018604651162790697,Hungarian Grand Prix,rainy,86.770188,10
22-13,83.898666,dry,81.243,dry,108.5615,rainy,14,dry,0.016,0.013953488372093023,Hungarian Grand Prix,rainy,86.880492,11
22-13,83.6345,dry,,dry,107.9665,rainy,19,dry,0.08,0.0,Hungarian Grand Prix,rainy,87.068144,12
22-13,83.348666,dry,81.775,dry,107.583,rainy,12,dry,0.032,0.0,Hungarian Grand Prix,rainy,87.146768,13
22-13,84.183,dry,,dry,107.32,rainy,15,dry,0.096,0.13488372093023257,Hungarian Grand Prix,rainy,87.150927,14
22-13,82.5946,dry,81.692,dry,,rainy,9,dry,0.064,0.17674418604651163,Hungarian Grand Prix,rainy,87.135492,15
22-13,84.0215,dry,82.6525,dry,107.714,rainy,13,dry,0.04,0.11162790697674418,Hungarian Grand Prix,rainy,87.564289,16
22-13,83.001,dry,,dry,105.028,rainy,17,dry,0.0,0.0,Hungarian Grand Prix,rainy,87.576608,17
22-13,84.095,dry,,dry,,rainy,20,dry,0.0,0.0,Hungarian Grand Prix,rainy,87.752304,18
22-13,83.374,dry,,dry,109.036,rainy,16,dry,0.0,0.0,Hungarian Grand Prix,rainy,88.657955,19
22-13,,dry,81.2985,dry,108.3962,rainy,8,dry,0.048,0.0,Hungarian Grand Prix,rainy,86.480707,20
22-14,,rainy,107.699,dry,108.23,dry,1,dry,0.8,0.7581395348837209,Belgian Grand Prix,dry,114.1045,1
22-14,110.436,rainy,109.158,dry,,dry,3,dry,0.32,0.8744186046511628,Belgian Grand Prix,dry,114.245571,2
22-14,109.857333,rainy,108.818,dry,,dry,2,dry,0.536,0.4046511627906977,Belgian Grand Prix,dry,114.390976,3
22-14,109.884,rainy,110.222,dry,108.11,dry,8,dry,0.432,0.7488372093023256,Belgian Grand Prix,dry,114.594833,4
22-14,111.9705,rainy,108.940666,dry,108.3365,dry,6,dry,0.2,0.2186046511627907,Belgian Grand Prix,dry,115.7175,5
22-14,109.877666,rainy,108.203333,dry,,dry,4,dry,0.44,0.3953488372093023,Belgian Grand Prix,dry,115.698238,6
22-14,,rainy,110.610666,dry,,dry,5,dry,0.192,0.24186046511627907,Belgian Grand Prix,dry,115.987476,7
22-14,,rainy,110.842666,dry,108.897,dry,16,dry,0.024,0.018604651162790697,Belgian Grand Prix,dry,115.896857,8
22-14,,rainy,110.3485,dry,,dry,12,dry,0.0,0.0,Belgian Grand Prix,dry,115.72978,9
22-14,110.611,rainy,109.6455,dry,110.05,dry,9,dry,0.0,0.0,Belgian Grand Prix,dry,116.506357,10
22-14,110.652333,rainy,108.780333,dry,108.8525,dry,14,dry,0.016,0.037209302325581395,Belgian Grand Prix,dry,116.622547,11
22-14,,rainy,108.56,dry,109.813,dry,10,dry,0.208,0.16744186046511628,Belgian Grand Prix,dry,116.72688,12
22-14,111.123,rainy,109.8055,dry,108.545,dry,19,dry,0.0,0.009302325581395349,Belgian Grand Prix,dry,116.853404,13
22-14,111.46925,rainy,109.915333,dry,108.7555,dry,13,dry,0.032,0.0,Belgian Grand Prix,dry,116.796,14
22-14,110.484,rainy,109.1075,dry,110.089,dry,11,dry,0.032,0.13023255813953488,Belgian Grand Prix,dry,116.618333,15
22-14,,rainy,109.711,dry,,dry,18,dry,0.04,0.05581395348837209,Belgian Grand Prix,dry,116.969219,16
22-14,113.622,rainy,112.6775,dry,116.207,dry,15,dry,0.096,0.0,Belgian Grand Prix,dry,117.15739,17
22-14,110.768,rainy,111.6735,dry,110.4065,dry,17,dry,0.0,0.004651162790697674,Belgian Grand Prix,dry,116.503675,18
22-14,,rainy,110.967333,dry,108.849,dry,20,dry,0.048,0.0,Belgian Grand Prix,dry,125.651,19
22-14,110.247,rainy,109.624,dry,,dry,7,dry,0.664,0.6790697674418604,Belgian Grand Prix,dry,,20
