race_id,fp1_weather,fp2_weather,fp3_weather,qualifying_weather,race_weather,track_environment,setup_demand,track_length,driver_perf,team_perf,fp1_long_run,fp2_long_run,fp3_long_run,race_pace,relative_qualifying,relative_finish
25-03,0,0,0,0,0,2,0,0.7546472972217942,-0.7965717832471391,-0.8642151023172658,0.2258701658058763,0.2969321596230068,0.15037670184518737,-0.01620361627899446,0.55,0.65
25-03,0,0,0,0,0,2,0,0.7546472972217942,-0.7134864274868868,-0.23603107846302934,0.2822349844740299,0.3211238745794012,0.22782354464828883,-0.0027031917281257027,0.6,0.7
25-03,0,0,0,0,0,2,0,0.7546472972217942,-0.7965717832471391,-0.8642151023172658,0.33119234207854376,0.4070094352355323,0.3443094313652944,0.005375478722875919,0.95,0.75
25-03,0,0,0,0,0,2,0,0.7546472972217942,-0.2980596486856257,-0.6024717590446672,0.35684880718991924,0.3058667217885631,0.4168306563919114,0.00609845078011461,0.8,0.8
25-03,0,0,0,0,0,2,0,0.7546472972217942,-0.7965717832471391,-0.7944168774445731,0.23885450847489978,0.23942133713986752,0.24715655297351632,0.00697213140418088,0.7,0.85
25-03,0,0,0,0,0,2,0,0.7546472972217942,0.03428177435538326,-0.358177971990242,0.2942117421519365,0.34750351634649135,0.29787441734644804,0.007763694034933076,0.9,0.9
25-03,0,0,0,0,0,2,0,0.7546472972217942,-0.7965717832471391,-0.6548204276991871,0.41114183562747936,0.3605150146458447,0.3610127632730955,0.008279762120631001,0.85,0.95
25-03,0,0,0,0,0,2,0,0.7546472972217942,0.03428177435538326,-0.5152239779538013,0.3287231883906643,0.44696913440599706,0.36220089655465704,0.03529896560694091,1.0,1.0
25-04,0,0,0,0,0,2,1,0.2873928549690664,1.5298181780399236,2.2592554607357447,0.7399649922685786,0.43190476864829336,0.4172984325802778,0.3050171236319976,0.05,0.05
25-04,0,0,0,0,0,2,1,0.2873928549690664,1.4190377036929203,1.0377865254636178,0.41863443992173605,0.3944316535461582,0.5265954207710285,0.33030654555669753,0.1,0.1
25-04,0,0,0,0,0,2,1,0.2873928549690664,2.582232684336452,2.486099691571997,0.5736376912591566,0.42331717977072136,0.5340559660400219,0.3324071691156853,0.3,0.15
25-04,0,0,0,0,0,2,1,0.2873928549690664,0.08967201152888452,-0.14878329737216298,0.44356012068472955,0.4384972611199661,0.533019779197106,0.33447156064279127,0.15,0.2
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.4088401230326288,0.14785915833678223,0.6578869179542289,0.7038233972742697,0.5935330908233846,0.34957179625932283,0.45,0.25
25-04,0,0,0,0,0,2,1,0.2873928549690664,2.2498912612954425,0.7411440697546724,0.5538606025794623,0.5116304858059242,0.5126838753030128,0.4105481606002172,0.35,0.3
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.8642151023172658,0.6246242674789543,0.4771847827300417,0.519549350239202,0.4122282423023032,0.25,0.35
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.24266941151212432,-0.3407284157720686,0.6907692336183378,0.5013861695668377,0.6403687361231751,0.4208450299373526,0.7,0.4
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,0.6015476200092864,0.7089728563241556,0.4940997305191998,0.5698251358574727,0.368462510250792,0.5,0.45
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.519620597379632,-0.2534806346812023,0.6124062138854798,0.5612100894743144,0.744526237573064,0.42434738022980295,1.0,0.5
25-04,0,0,0,0,0,2,1,0.2873928549690664,0.7543548576109024,0.8807405195000584,0.5356638104041775,0.6153235230081712,0.5433816476262632,0.3719433477743121,0.2,0.55
25-04,0,0,0,0,0,2,1,0.2873928549690664,0.20045248587588763,-0.3756275282084153,0.595987789296,0.4731078465962447,0.6161219639989469,0.3728915185955055,0.75,0.6
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.5750108345531332,-0.7246186525718802,0.7615345823103596,0.44630416009957813,0.5163164472893048,0.43346396729149644,0.6,0.65
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.7595177650082265,0.6985002389583201,0.5069811138355602,0.5782804204956642,0.42979642753789715,0.55,0.7
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.6548204276991871,0.6876019054394024,0.7701169811094716,0.6913076813209116,0.3845119893473555,0.65,0.75
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.7246186525718802,0.7177851806929678,0.45879519846695604,0.5280046348773935,0.3724743734915926,0.85,0.8
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.24266941151212432,-0.7944168774445731,0.7393179037158919,0.8228048748896508,0.7416580723918723,0.3890197189323925,0.95,0.85
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.7595177650082265,0.7461804481035859,0.4879409546575063,0.7770210569669007,0.39125865588940667,0.9,0.9
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.7411815460736376,-0.5501230903901476,0.4905804697927168,0.4953141370271403,0.5702810580683555,0.47536601420304186,0.4,0.95
25-04,0,0,0,0,0,2,1,0.2873928549690664,-0.4642303602061301,-0.8642151023172658,0.6704455444701688,0.7526382017273413,0.6746043494131104,0.43049270230848513,0.8,1.0
25-05,0,0,0,0,0,0,1,1.1887799055933155,1.9867876347213107,2.4337510229174772,0.23412905917568191,0.19865197580189536,0.04837446902856293,-0.004965190850170702,0.1052631578947368,0.0526315789473684
25-05,0,0,0,0,0,0,1,1.1887799055933155,1.8206169232008063,0.5666485075729403,0.25251999698885524,0.3268586057115182,0.2677144999369635,-0.002904255668211194,0.0526315789473684,0.1052631578947368
25-05,0,0,0,0,0,0,1,1.1887799055933155,0.3666231973963922,0.5317493951365935,0.17129335498067144,0.22667006880650123,0.15530895121746618,0.00841080527541752,0.2105263157894736,0.1578947368421052
25-05,0,0,0,0,0,0,1,1.1887799055933155,2.3606717356424456,2.3290536856084376,0.3037762218200159,0.17644568537099983,0.05542053956039052,0.018370144631330236,0.5263157894736842,0.2105263157894736
25-05,0,0,0,0,0,0,1,1.1887799055933155,1.6129035338001754,0.7934927384091924,0.2606937471280439,0.33518596462310435,0.27567241489055655,0.03139722867357378,0.1578947368421052,0.2631578947368421
25-05,0,0,0,0,0,0,1,1.1887799055933155,0.3666231973963922,0.7062449573183263,0.3702730849315384,0.28244602484972714,0.30381524954414774,0.04282771962667076,0.2631578947368421,0.3157894736842105
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.09034625928499507,0.8981900757182317,0.3176119967952041,0.2912071003712913,0.20931500947023363,0.051625011907398814,0.3684210526315789,0.3684210526315789
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.7550291053670128,-0.6722699839173601,0.31876143040852806,0.32364910279767856,0.29842707796098616,0.08437960301956038,0.3157894736842105,0.4210526315789473
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.04880358140486904,-0.6897195401355336,0.25592572621351756,0.2820123082397491,0.13947601625771372,0.09062188153882333,0.5789473684210527,0.4736842105263157
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.6304010717266345,-0.7246186525718802,0.3191871465616104,0.2549483917770954,0.160448437958328,0.0950527968325827,0.7368421052631579,0.5263157894736842
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.7965717832471391,-0.8293159898809195,0.3121202584204373,0.3875789311084984,0.3257409631402443,0.10304934929027196,0.6842105263157895,0.5789473684210527
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.7965717832471391,-0.7071690963537068,0.27133665095511206,0.27541981576807756,0.25229603971437814,0.09886794636080926,0.631578947368421,0.631578947368421
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.5473157159663824,-0.4105266406447616,0.3531592955776121,0.42938921231041877,0.3656963278030746,0.11318996798991315,0.7894736842105263,0.6842105263157895
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.2149742929253734,-0.6548204276991871,0.4092686845539161,0.3196589099858764,0.34057915873079764,0.14275012148847047,1.0,0.7368421052631579
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.5473157159663824,-0.8642151023172658,0.34932785019986745,0.30812204816045063,0.1858142918729047,0.14320331984779253,0.9473684210526316,0.7894736842105263
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.3811450044458779,-0.8642151023172658,0.37120966046832005,0.4477787965735044,0.38327005665892555,0.14309170373641686,0.8421052631578947,0.8421052631578947
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.7965717832471391,-0.6548204276991871,0.34345296728732555,0.32325875784869734,0.17230241544128394,0.16270133751840107,0.8947368421052632,0.8947368421052632
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.7965717832471391,-0.8642151023172658,0.46848580144772306,0.4506691708057227,0.2940868643032758,0.16357620998562092,1.0526315789473684,0.9473684210526316
25-05,0,0,0,0,0,0,1,1.1887799055933155,-0.7134864274868868,0.6713458448819795,0.28266070062711224,0.2798870968508545,0.14859446047537206,4.246300902654299,0.4210526315789473,1.0
25-06,0,0,0,0,1,0,1,0.2873928549690664,2.260969308730143,2.3988519104811306,0.09147157627766009,0.16278361215667947,0.11091870686695665,-0.05180647416067142,0.2105263157894736,0.0526315789473684
25-06,0,0,0,0,1,0,1,0.2873928549690664,2.1280327395137393,2.5733474726628636,0.161885027997543,0.2345203394471113,0.17947282839426082,-0.046965922374870114,0.1052631578947368,0.1052631578947368
25-06,0,0,0,0,1,0,1,0.2873928549690664,1.4633498934317217,0.7062449573183263,0.22366853214859372,0.297464937106704,0.23962488383962444,-0.012450561779093084,0.2631578947368421,0.1578947368421052
25-06,0,0,0,0,1,0,1,0.2873928549690664,1.8953937433850332,0.5491989513547669,0.0859798379028933,0.15718866788795813,0.1055719827575119,-0.010033444270550697,0.0526315789473684,0.2105263157894736
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.13188893716512123,-0.6199213152628406,0.19738362485203795,0.2706860592001284,0.21403405303771408,-0.0015535994139006077,0.3684210526315789,0.2631578947368421
25-06,0,0,0,0,1,0,1,0.2873928549690664,0.3998573397004929,0.7934927384091924,0.2459639682313814,0.32017936991785056,0.2613315889846028,0.0062195420445646495,0.1578947368421052,0.3157894736842105
25-06,0,0,0,0,1,0,1,0.2873928549690664,0.6324963358291991,0.9505387443727514,0.08702284247794552,0.15825127358240482,0.10658744586356886,0.007823286192635158,0.4210526315789473,0.3684210526315789
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.03218651025281858,0.8109422946273653,0.19858176039327388,0.2719067112272516,0.21520055073799477,0.011116527603709347,0.631578947368421,0.4210526315789473
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.6304010717266345,-0.44542575308110827,0.17514906617914108,0.2480336478642087,0.19238661778015045,0.011525329805543865,0.3157894736842105,0.4736842105263157
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.7301034986389373,0.33980427673668795,0.1105010883204581,0.18217074462271532,0.1294457276182899,0.020785116822195693,0.5263157894736842,0.5263157894736842
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.6304010717266345,-0.7595177650082265,0.13561834135233916,0.20776002461144272,0.15389973711110114,0.026188158984544282,0.5789473684210527,0.5789473684210527
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.33129379098972656,-0.6722699839173601,0.2631344629768979,0.33767254869143276,0.27804868145367845,0.03392882271706107,0.4736842105263157,0.631578947368421
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.5971669294225336,-0.6548204276991871,0.27740310613654146,0.3522093415647582,0.29194054832433397,0.04275162044128546,0.9473684210526316,0.6842105263157895
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.5971669294225336,-0.8642151023172658,0.17840281473715305,0.2513485439142745,0.19555444819631307,0.04895915673260876,0.8421052631578947,0.7368421052631579
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.7965717832471391,-0.8642151023172658,0.2208324962799882,0.2945756037943507,0.236863736035571,0.0700547805590448,0.8947368421052632,0.7894736842105263
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.4642303602061301,-0.8642151023172658,0.2453111750822445,0.31951430886810983,0.2606960334226322,0.07450613596289594,1.0,0.8421052631578947
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.7965717832471391,-0.8293159898809195,0.2304394624201444,0.30436311304508945,0.24621702163930737,0.24481825817263864,0.7894736842105263,0.8947368421052632
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.7965717832471391,-0.8642151023172658,0.2782502812811752,0.35307243761861434,0.292765353051294,0.2210473040183382,0.6842105263157895,0.9473684210526316
25-06,0,0,0,0,1,0,1,0.2873928549690664,-0.5971669294225336,-0.6897195401355336,0.2747338658567125,0.34948993842019316,0.28934179172230107,0.09228384722496885,1.0526315789473684,1.0
25-07,0,0,0,0,0,2,0,-0.307617232254027,1.6959888895604278,0.39215294539120754,-0.8440396701216326,-0.7903086382709158,-0.7998895280559647,-0.42979833862001454,0.1,0.05
25-07,0,0,0,0,0,2,0,-0.307617232254027,1.8953937433850332,2.6256961413173823,-0.7958851280386031,-0.7741743803797189,-0.8717594474805997,-0.4240197466798289,0.2,0.1
25-07,0,0,0,0,0,2,0,-0.307617232254027,3.0253545817244634,2.50354924779017,-0.8440275797828853,-0.7593412723184562,-0.9341378954241262,-0.4175431517964821,0.05,0.15
25-07,0,0,0,0,0,2,0,-0.307617232254027,0.06751591665948406,0.6015476200092864,-0.7650906095324408,-0.7166635578965797,-0.8809055786107004,-0.4162188948680328,0.6,0.2
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.13188893716512123,-0.23603107846302934,-0.7959337448232847,-0.7412986613433536,-0.7530538827561742,-0.41282398923591945,0.35,0.25
25-07,0,0,0,0,0,2,0,-0.307617232254027,0.6989646204374009,0.5666485075729403,-0.7209225586501081,-0.7234295370122421,-0.8912397601274153,-0.4101480629864778,0.55,0.3
25-07,0,0,0,0,0,2,0,-0.307617232254027,1.4633498934317217,0.8807405195000584,-0.8347590579844296,-0.7808536161733866,-0.79085397878574,-0.4089562198324421,0.15,0.35
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.5639327871184329,0.008262708591396281,-0.8265633919776795,-0.7934892383098677,-0.6877030623930386,-0.4081389133895617,0.3,0.4
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.6304010717266345,-0.8293159898809195,-0.6945707287742873,-0.63803073650749,-0.6543674478368806,-0.40748816702745816,0.45,0.45
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.6968693563348364,0.6713458448819795,-0.9715842295852181,-0.9202501346204532,-0.9240661593109856,-0.40478286184427004,1.0,0.5
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.7965717832471391,-0.8642151023172658,-0.702744478913476,-0.8603972424434304,-0.7645970041862558,-0.4040223467276791,0.25,0.55
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.7965717832471391,-0.8642151023172658,-0.7438090590398354,-0.6738991001527058,-0.8728370817972325,-0.40114112549495573,0.85,0.6
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.5971669294225336,-0.7595177650082265,-0.8047886408074053,-0.7503199668309048,-0.761674957289233,-0.40007412791130426,0.5,0.65
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.7965717832471391,-0.7944168774445731,-0.7522552675169977,-0.6967993371595678,-0.7105287747229136,-0.3990459248223178,0.8,0.7
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.7301034986389373,-0.8642151023172658,-0.7549798508967268,-0.6995751234634293,-0.7131814130407775,-0.3985899852237416,0.4,0.75
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.7965717832471391,-0.8642151023172658,-0.819050131935677,-0.7648494732651826,-0.775559860984304,-0.39819459125739004,0.75,0.8
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.5971669294225336,-0.7769673212263999,-0.7525106972088472,-0.6970595671255548,-0.7107774595652134,-0.39781910107171053,0.95,0.85
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.7965717832471391,-0.8642151023172658,-0.8077686538789841,-0.7533559831007536,-0.7645762804493967,-0.393312801698459,0.7,0.9
25-07,0,0,0,0,0,2,0,-0.307617232254027,0.26692077048408946,0.6713458448819795,-0.8529797093363702,-0.6803553188655236,-0.7517038970897503,-0.6285868117561921,0.65,0.95
25-07,0,0,0,0,0,2,0,-0.307617232254027,-0.33129379098972656,-0.8642151023172658,-0.7058734926386339,-0.8079175326360403,-0.741044477246781,-0.6326172081580378,0.9,1.0
25-08,0,0,0,0,0,0,0,-2.1671716201560196,1.8953937433850332,2.4337510229174772,-1.207589174515534,-1.1867876412664264,-1.290213142123686,-1.0159869072970218,0.05,0.05
25-08,0,0,0,0,0,0,0,-2.1671716201560196,0.9648377588702081,0.5491989513547669,-1.1912294987551801,-1.198923899446843,-1.2419682827175291,-1.0135948184947137,0.1,0.1
25-08,0,0,0,0,0,0,0,-2.1671716201560196,2.6930131586834545,2.486099691571997,-1.1611556325529566,-1.2146859417433569,-1.2648472882091093,-1.0131922138772804,0.15,0.15
25-08,0,0,0,0,0,0,0,-2.1671716201560196,2.1280327395137393,0.8109422946273653,-1.2332293772698628,-1.1347229982547855,-1.2805144332739944,-1.0002698332561188,0.25,0.2
25-08,0,0,0,0,0,0,0,-2.1671716201560196,0.46632562430869473,0.6713458448819795,-1.182207296322897,-1.172976803254883,-1.231606414288372,-0.9767271170658159,0.2,0.25
25-08,0,0,0,0,0,0,0,-2.1671716201560196,-0.5639327871184329,-0.7769673212263999,-1.1029744533460604,-1.2555998174557736,-1.128485099681399,-0.905749937227249,0.3,0.3
