race_id,fp1_long_run,fp1_weather,fp2_long_run,fp2_weather,fp3_long_run,fp3_weather,qualifying,qualifying_weather,driver_perf,team_perf,track_type,race_weather,race_pace,finishing_position
24-02,94.055,dry,91.793,dry,,dry,17,dry,0.0,0.0,Saudi Arabian Grand Prix,dry,97.310541,13
24-02,93.97,dry,,dry,,dry,19,dry,0.0,0.0,Saudi Arabian Grand Prix,dry,97.349375,14
24-02,93.938333,dry,,dry,91.492,dry,9,dry,0.0,0.0,Saudi Arabian Grand Prix,dry,97.275916,15
24-02,93.554,dry,,dry,91.682,dry,14,dry,0.0,0.0,Saudi Arabian Grand Prix,dry,97.297416,16
24-02,93.4,dry,92.32,dry,,dry,16,dry,0.0,0.0,Saudi Arabian Grand Prix,dry,97.688666,17
24-02,93.270666,dry,91.6315,dry,,dry,20,dry,0.0,0.0,Saudi Arabian Grand Prix,dry,98.048479,18
24-02,93.938,dry,90.99,dry,91.59,dry,10,dry,0.04,0.12403100775193798,Saudi Arabian Grand Prix,dry,97.1216,19
24-02,93.373,dry,91.113,dry,,dry,18,dry,0.0,0.0,Saudi Arabian Grand Prix,dry,121.453,20
24-03,81.57,dry,79.628,dry,78.444,dry,2,rainy,0.6,0.5697674418604651,Australian Grand Prix,dry,83.221431,1
24-03,81.914666,dry,79.526,dry,78.884,dry,5,rainy,0.56,0.6604651162790698,Australian Grand Prix,dry,83.262224,2
24-03,81.2635,dry,,dry,81.095666,dry,4,rainy,0.24,0.32558139534883723,Australian Grand Prix,dry,83.323224,3
24-03,81.1,dry,81.5225,dry,,dry,6,rainy,0.32,0.386046511627907,Australian Grand Prix,dry,83.838155,4
24-03,81.538,dry,81.249,dry,79.206,dry,3,rainy,0.72,1.0116279069767442,Australian Grand Prix,dry,84.192275,5
24-03,81.165,dry,80.039,dry,78.92,dry,9,rainy,0.02,0.1511627906976744,Australian Grand Prix,dry,84.828706,6
24-03,81.5465,dry,80.349,dry,,dry,8,rainy,0.0,0.0,Australian Grand Prix,dry,84.869724,7
24-03,,dry,79.412,dry,78.664,dry,10,rainy,0.24,0.17674418604651163,Australian Grand Prix,dry,84.617844,8
24-03,81.8495,dry,80.664,dry,,dry,16,rainy,0.02,0.011627906976744186,Australian Grand Prix,dry,85.024068,9
24-03,82.567,dry,,dry,,dry,14,rainy,0.0,0.023255813953488372,Australian Grand Prix,dry,84.753052,10
24-03,81.892,dry,,dry,79.461,dry,12,rainy,0.0,0.0,Australian Grand Prix,dry,84.769333,11
24-03,82.231,dry,,dry,,dry,18,rainy,0.0,0.027906976744186046,Australian Grand Prix,dry,84.88335,12
24-03,81.709666,dry,,dry,,dry,17,rainy,0.0,0.0,Australian Grand Prix,dry,85.31221,13
24-03,82.918,dry,80.8015,dry,79.491,dry,13,rainy,0.0,0.0,Australian Grand Prix,dry,85.424017,14
24-03,82.611,dry,80.5345,dry,79.669,dry,19,rainy,0.0,0.0,Australian Grand Prix,dry,85.458526,15
24-03,82.1985,dry,80.67,dry,79.767,dry,15,rainy,0.0,0.0,Australian Grand Prix,dry,85.628456,16
24-03,81.7045,dry,79.501,dry,79.429,dry,7,rainy,0.36,0.3023255813953488,Australian Grand Prix,dry,83.655964,17
24-03,81.329333,dry,,dry,78.66,dry,11,rainy,0.16,0.24186046511627907,Australian Grand Prix,dry,85.2284,18
24-03,81.35,dry,79.848,dry,78.591,dry,1,rainy,1.02,0.8558139534883721,Australian Grand Prix,dry,84.890666,19
24-04,92.291,dry,,rainy,,dry,1,dry,0.68,0.6976744186046512,Japanese Grand Prix,dry,97.637509,1
24-04,92.383333,dry,,rainy,,dry,2,dry,0.6133333333333333,0.6976744186046512,Japanese Grand Prix,dry,97.903705,2
24-04,92.217333,dry,,rainy,,dry,4,dry,0.8,0.7395348837209302,Japanese Grand Prix,dry,98.135137,3
24-04,93.455,dry,,rainy,,dry,8,dry,0.6266666666666667,0.7395348837209302,Japanese Grand Prix,dry,98.537588,4
24-04,93.837571,dry,,rainy,,dry,3,dry,0.36,0.4558139534883721,Japanese Grand Prix,dry,98.261392,5
24-04,94.435,dry,,rainy,,dry,5,dry,0.21333333333333335,0.2186046511627907,Japanese Grand Prix,dry,98.639313,6
24-04,93.29,dry,,rainy,93.279,dry,9,dry,0.24,0.16744186046511628,Japanese Grand Prix,dry,98.978901,7
24-04,93.973222,dry,96.862,rainy,,dry,6,dry,0.37333333333333335,0.46511627906976744,Japanese Grand Prix,dry,98.760941,8
24-04,92.466333,dry,,rainy,,dry,7,dry,0.10666666666666667,0.13023255813953488,Japanese Grand Prix,dry,98.922862,9
24-04,94.63,dry,,rainy,92.771,dry,10,dry,0.08,0.05581395348837209,Japanese Grand Prix,dry,100.2397,10
24-04,94.2685,dry,,rainy,,dry,12,dry,0.04,0.037209302325581395,Japanese Grand Prix,dry,100.18244,11
24-04,,dry,,rainy,,dry,16,dry,0.12,0.24186046511627907,Japanese Grand Prix,dry,101.298843,12
24-04,95.334666,dry,,rainy,,dry,18,dry,0.013333333333333334,0.037209302325581395,Japanese Grand Prix,dry,101.488705,13
24-04,93.59,dry,,rainy,,dry,13,dry,0.0,0.0,Japanese Grand Prix,dry,101.448647,14
24-04,94.0035,dry,,rainy,93.913666,dry,15,dry,0.0,0.0,Japanese Grand Prix,dry,101.825666,15
24-04,94.1025,dry,,rainy,94.917,dry,17,dry,0.0,0.0,Japanese Grand Prix,dry,102.096196,16
24-04,,dry,,rainy,93.258,dry,19,dry,0.0,0.0,Japanese Grand Prix,dry,102.584352,17
24-04,95.652,dry,,rainy,92.578,dry,20,dry,0.0,0.0,Japanese Grand Prix,dry,115.406272,18
24-04,,dry,,rainy,93.153,dry,11,dry,0.0,0.06046511627906977,Japanese Grand Prix,dry,,19
24-04,93.841,dry,,rainy,92.52,dry,14,dry,0.0,0.0,Japanese Grand Prix,dry,,20
24-05,99.035,dry,,unknown,,unknown,1,dry,0.77,0.7023255813953488,Chinese Grand Prix,dry,105.235452,1
24-05,101.8048,dry,,unknown,,unknown,4,dry,0.37,0.4558139534883721,Chinese Grand Prix,dry,107.444545,2
24-05,98.8625,dry,,unknown,,unknown,2,dry,0.64,0.6883720930232559,Chinese Grand Prix,dry,105.899509,3
24-05,101.17475,dry,,unknown,,unknown,6,dry,0.59,0.7627906976744186,Chinese Grand Prix,dry,106.020943,4
24-05,101.01925,dry,,unknown,,unknown,7,dry,0.7333333333333333,0.7627906976744186,Chinese Grand Prix,dry,107.085851,5
24-05,101.93,dry,,unknown,,unknown,8,dry,0.24,0.12093023255813953,Chinese Grand Prix,dry,107.987909,6
24-05,102.442,dry,,unknown,,unknown,3,dry,0.24,0.23255813953488372,Chinese Grand Prix,dry,107.299648,7
24-05,99.739,dry,,unknown,,unknown,5,dry,0.32,0.48372093023255813,Chinese Grand Prix,dry,108.321363,8
24-05,101.685,dry,,unknown,,unknown,18,dry,0.1,0.12093023255813953,Chinese Grand Prix,dry,109.116785,9
24-05,99.729666,dry,,unknown,,unknown,9,dry,0.03,0.03255813953488372,Chinese Grand Prix,dry,108.411909,10
24-05,100.22375,dry,,unknown,,unknown,13,dry,0.0,0.0,Chinese Grand Prix,dry,109.202964,11
24-05,100.5365,dry,,unknown,,unknown,14,dry,0.0,0.0,Chinese Grand Prix,dry,109.251071,12
24-05,102.4184,dry,,unknown,,unknown,15,dry,0.0,0.0,Chinese Grand Prix,dry,109.317446,13
24-05,99.9075,dry,,unknown,,unknown,16,dry,0.0,0.0,Chinese Grand Prix,dry,108.577672,14
24-05,99.527,dry,,unknown,,unknown,11,dry,0.09,0.2186046511627907,Chinese Grand Prix,dry,105.80332,15
24-05,100.2515,dry,,unknown,,unknown,17,dry,0.01,0.03255813953488372,Chinese Grand Prix,dry,108.536345,16
24-05,101.565,dry,,unknown,,unknown,20,dry,0.0,0.0,Chinese Grand Prix,dry,109.601142,17
24-05,100.212666,dry,,unknown,,unknown,12,dry,0.0,0.06511627906976744,Chinese Grand Prix,dry,113.897187,18
24-05,100.98125,dry,,unknown,,unknown,19,dry,0.07,0.06511627906976744,Chinese Grand Prix,dry,111.04673,19
24-05,100.477666,dry,,unknown,,unknown,10,dry,0.0,0.0,Chinese Grand Prix,dry,104.132631,20
24-06,91.7278,dry,,unknown,,unknown,5,dry,0.44,0.4604651162790698,Miami Grand Prix,dry,94.522071,1
24-06,92.14725,dry,,unknown,,unknown,1,dry,0.816,0.827906976744186,Miami Grand Prix,dry,94.686696,2
24-06,,dry,,unknown,,unknown,2,dry,0.568,0.6604651162790698,Miami Grand Prix,dry,94.780892,3
24-06,92.1605,dry,,unknown,,unknown,4,dry,0.632,0.9209302325581395,Miami Grand Prix,dry,95.868877,4
24-06,91.80025,dry,,unknown,,unknown,3,dry,0.65,0.5720930232558139,Miami Grand Prix,dry,95.811982,5
24-06,92.1602,dry,,unknown,,unknown,8,dry,0.096,0.16744186046511628,Miami Grand Prix,dry,95.902824,6
24-06,92.565,dry,,unknown,,unknown,10,dry,0.056,0.037209302325581395,Miami Grand Prix,dry,96.071245,7
24-06,92.441833,dry,,unknown,,unknown,7,dry,0.256,0.22325581395348837,Miami Grand Prix,dry,96.222192,8
24-06,92.832,dry,,unknown,,unknown,15,dry,0.248,0.19534883720930232,Miami Grand Prix,dry,96.262859,9
24-06,92.0395,dry,,unknown,,unknown,13,dry,0.0,0.0,Miami Grand Prix,dry,96.309157,10
24-06,92.044,dry,,unknown,,unknown,9,dry,0.032,0.023255813953488372,Miami Grand Prix,dry,96.327456,11
24-06,91.783875,dry,,unknown,,unknown,12,dry,0.0,0.004651162790697674,Miami Grand Prix,dry,96.400596,12
24-06,91.746333,dry,,unknown,,unknown,6,dry,0.288,0.4511627906976744,Miami Grand Prix,dry,95.521267,13
24-06,91.258,dry,,unknown,,unknown,20,dry,0.0,0.0,Miami Grand Prix,dry,96.488684,14
24-06,91.965875,dry,,unknown,,unknown,18,dry,0.0,0.037209302325581395,Miami Grand Prix,dry,96.505824,15
24-06,93.06175,dry,,unknown,,unknown,16,dry,0.0,0.0,Miami Grand Prix,dry,96.530385,16
24-06,91.521666,dry,,unknown,,unknown,11,dry,0.072,0.14883720930232558,Miami Grand Prix,dry,96.404368,17
24-06,91.988285,dry,,unknown,,unknown,14,dry,0.0,0.0,Miami Grand Prix,dry,96.946789,18
24-06,91.935,dry,,unknown,,unknown,19,dry,0.008,0.009302325581395349,Miami Grand Prix,dry,96.57121,19
24-06,92.612428,dry,,unknown,,unknown,17,dry,0.0,0.0,Miami Grand Prix,dry,95.686666,20
24-07,80.085,dry,,dry,,dry,1,dry,0.752,0.8558139534883721,Emilia Romagna Grand Prix,dry,81.353206,1
24-07,79.897,dry,80.708333,dry,,dry,3,dry,0.576,0.5023255813953489,Emilia Romagna Grand Prix,dry,81.364714,2
24-07,80.404222,dry,,dry,78.587,dry,4,dry,0.592,0.5627906976744186,Emilia Romagna Grand Prix,dry,81.478857,3
24-07,81.342285,dry,78.611333,dry,77.328,dry,2,dry,0.256,0.5767441860465117,Emilia Romagna Grand Prix,dry,81.577523,4
24-07,80.351833,dry,,dry,79.305333,dry,5,dry,0.6,0.5534883720930233,Emilia Romagna Grand Prix,dry,81.707571,5
24-07,80.339571,dry,79.0365,dry,,dry,8,dry,0.112,0.24186046511627907,Emilia Romagna Grand Prix,dry,81.910412,6
24-07,79.364,dry,78.102,dry,,dry,6,dry,0.208,0.2744186046511628,Emilia Romagna Grand Prix,dry,82.101682,7
24-07,81.04,dry,80.382,dry,80.465,dry,11,dry,0.584,0.786046511627907,Emilia Romagna Grand Prix,dry,82.222666,8
24-07,80.8155,dry,,dry,,dry,13,dry,0.064,0.12093023255813953,Emilia Romagna Grand Prix,dry,82.616,9
24-07,79.949333,dry,,dry,,dry,7,dry,0.104,0.06046511627906977,Emilia Romagna Grand Prix,dry,82.953354,10
24-07,83.182,dry,79.8645,dry,,dry,10,dry,0.032,0.009302325581395349,Emilia Romagna Grand Prix,dry,83.073048,11
24-07,,dry,80.2035,dry,,dry,18,dry,0.008,0.009302325581395349,Emilia Romagna Grand Prix,dry,83.091709,12
24-07,81.025,dry,78.489,dry,,dry,9,dry,0.0,0.06046511627906977,Emilia Romagna Grand Prix,dry,83.1115,13
24-07,81.9746,dry,78.828,dry,78.5685,dry,12,dry,0.008,0.009302325581395349,Emilia Romagna Grand Prix,dry,83.373532,14
24-07,81.639,dry,79.647,dry,,dry,17,dry,0.0,0.0,Emilia Romagna Grand Prix,dry,83.39008,15
24-07,80.043,dry,79.8525,dry,,dry,15,dry,0.0,0.009302325581395349,Emilia Romagna Grand Prix,dry,83.467209,16
24-07,81.979,dry,,dry,79.474,dry,20,dry,0.0,0.0,Emilia Romagna Grand Prix,dry,83.488758,17
24-07,81.6162,dry,,dry,,dry,16,dry,0.0,0.0,Emilia Romagna Grand Prix,dry,83.574112,18
24-07,79.8405,dry,78.664,dry,,dry,19,dry,0.248,0.09302325581395349,Emilia Romagna Grand Prix,dry,83.877032,19
24-07,,dry,79.197,dry,,dry,14,dry,0.0,0.0,Emilia Romagna Grand Prix,dry,84.49362,20
24-08,74.5518,rainy,,,,,1,dry,0.584,0.5674418604651162,Monaco Grand Prix,dry,109.32074,1
24-08,74.40225,rainy,,,,,2,dry,0.256,0.6139534883720931,Monaco Grand Prix,dry,109.43609,2
24-08,75.578,rainy,,,,,3,dry,0.56,0.6511627906976745,Monaco Grand Prix,dry,109.486688,3
24-08,75.0409,rainy,,,,,4,dry,0.688,0.6511627906976745,Monaco Grand Prix,dry,109.565428,4
24-08,75.486,rainy,,,,,5,dry,0.2,0.29767441860465116,Monaco Grand Prix,dry,109.697363,5
24-08,75.229,rainy,,,,,6,dry,0.752,0.7348837209302326,Monaco Grand Prix,dry,109.765766,6
24-08,75.177857,rainy,,,,,7,dry,0.16,0.3302325581395349,Monaco Grand Prix,dry,109.83961,7
24-08,75.582,rainy,,,,,8,dry,0.112,0.06511627906976744,Monaco Grand Prix,dry,112.143389,8
24-08,75.837625,rainy,,,,,9,dry,0.0,0.0,Monaco Grand Prix,dry,112.332545,9
24-08,77.356,rainy,,,,,10,dry,0.0,0.009302325581395349,Monaco Grand Prix,dry,112.412922,10
24-08,75.1554,rainy,,,,,14,dry,0.168,0.06976744186046512,Monaco Grand Prix,dry,113.150105,11
24-08,75.3695,rainy,,,,,12,dry,0.0,0.08372093023255814,Monaco Grand Prix,dry,113.1555,12
24-08,75.792833,rainy,,,,,17,dry,0.0,0.0,Monaco Grand Prix,dry,113.158447,13
24-08,75.564285,rainy,,,,,13,dry,0.08,0.037209302325581395,Monaco Grand Prix,dry,113.177907,14
24-08,76.303583,rainy,,,,,15,dry,0.0,0.009302325581395349,Monaco Grand Prix,dry,113.218157,15
24-08,76.716714,rainy,,,,,18,dry,0.0,0.0,Monaco Grand Prix,dry,113.8265,16
24-08,77.16,rainy,,,,,11,dry,0.008,0.013953488372093023,Monaco Grand Prix,dry,,17
24-08,75.839666,rainy,,,,,16,dry,0.472,0.586046511627907,Monaco Grand Prix,dry,,18
24-08,76.335,rainy,,,,,14,dry,0.024,0.004651162790697674,Monaco Grand Prix,dry,,19
24-08,76.0265,rainy,,,,,15,dry,0.008,0.0,Monaco Grand Prix,dry,,20
24-09,,rainy,,rainy,75.239,dry,2,rainy,0.816,0.48372093023255813,Canadian Grand Prix,rainy,90.684671,1
24-09,,rainy,84.494,rainy,75.946571,dry,3,rainy,0.664,0.6744186046511628,Canadian Grand Prix,rainy,90.740085,2
24-09,90.8565,rainy,,rainy,,dry,1,rainy,0.28,0.35348837209302325,Canadian Grand Prix,rainy,90.746342,3
24-09,89.515,rainy,80.217,rainy,,dry,7,rainy,0.216,0.42790697674418604,Canadian Grand Prix,rainy,90.754885,4
24-09,,rainy,81.418333,rainy,76.535,dry,4,rainy,0.304,0.6883720930232559,Canadian Grand Prix,rainy,90.830371,5
24-09,,rainy,78.2485,rainy,75.33,dry,6,rainy,0.136,0.027906976744186046,Canadian Grand Prix,rainy,90.934814,6
24-09,,rainy,79.181,rainy,75.157666,dry,9,rainy,0.016,0.08372093023255814,Canadian Grand Prix,rainy,91.022171,7
24-09,90.342,rainy,80.704,rainy,76.018333,dry,5,rainy,0.0,0.07441860465116279,Canadian Grand Prix,rainy,91.094271,8
24-09,90.606,rainy,83.60575,rainy,75.98625,dry,15,rainy,0.008,0.013953488372093023,Canadian Grand Prix,rainy,91.113542,9
24-09,,rainy,79.742,rainy,77.198571,dry,18,rainy,0.008,0.023255813953488372,Canadian Grand Prix,rainy,91.117714,10
24-09,,rainy,,rainy,75.946333,dry,19,rainy,0.008,0.0,Canadian Grand Prix,rainy,91.125014,11
24-09,91.151,rainy,79.6835,rainy,75.569666,dry,14,rainy,0.0,0.0,Canadian Grand Prix,rainy,91.131142,12
24-09,,rainy,80.482,rainy,77.386,dry,17,rainy,0.0,0.0,Canadian Grand Prix,rainy,91.263057,13
24-09,91.973,rainy,79.898,rainy,76.642,dry,8,rainy,0.096,0.06511627906976744,Canadian Grand Prix,rainy,91.437442,14
24-09,,rainy,,rainy,,dry,20,rainy,0.0,0.0,Canadian Grand Prix,rainy,92.77471,15
24-09,87.485,rainy,80.009,rainy,77.193,dry,12,rainy,0.48,0.7209302325581395,Canadian Grand Prix,rainy,92.086,16
24-09,,rainy,79.362333,rainy,76.0994,dry,10,rainy,0.016,0.018604651162790697,Canadian Grand Prix,rainy,92.096923,17
24-09,91.269,rainy,78.646,rainy,76.461,dry,16,rainy,0.392,0.4604651162790698,Canadian Grand Prix,rainy,92.368,18
24-09,88.165,rainy,79.1805,rainy,76.074,dry,11,rainy,0.632,0.6046511627906976,Canadian Grand Prix,rainy,96.0827,19
24-09,,rainy,80.4665,rainy,76.30966599999999,dry,13,rainy,0.0,0.018604651162790697,Canadian Grand Prix,rainy,94.109521,20
24-10,76.254,dry,,dry,,dry,2,dry,0.808,0.4418604651162791,Spanish Grand Prix,rainy,80.306469,1
24-10,76.7845,dry,74.876,dry,74.953,dry,1,dry,0.728,0.6790697674418604,Spanish Grand Prix,rainy,80.34009,2
24-10,77.141,dry,75.057,dry,74.889,dry,3,dry,0.304,0.4883720930232558,Spanish Grand Prix,rainy,80.576015,3
24-10,77.024,dry,77.023,dry,76.836,dry,4,dry,0.352,0.5441860465116279,Spanish Grand Prix,rainy,80.644651,4
24-10,78.3165,dry,,dry,,dry,5,dry,0.536,0.4883720930232558,Spanish Grand Prix,rainy,80.650545,5
24-10,76.858666,dry,75.122,dry,,dry,6,dry,0.36,0.4558139534883721,Spanish Grand Prix,rainy,80.77659,6
24-10,76.709333,dry,75.998,dry,,dry,10,dry,0.352,0.6558139534883721,Spanish Grand Prix,rainy,80.817984,7
24-10,76.805333,dry,,dry,75.9685,dry,8,dry,0.248,0.4418604651162791,Spanish Grand Prix,rainy,81.208348,8
24-10,77.165,dry,75.282,dry,,dry,7,dry,0.024,0.037209302325581395,Spanish Grand Prix,rainy,81.246242,9
24-10,77.601777,dry,75.481,dry,77.08175,dry,9,dry,0.016,0.05116279069767442,Spanish Grand Prix,rainy,81.395696,10
24-10,,dry,75.9195,dry,76.4415,dry,13,dry,0.008,0.0,Spanish Grand Prix,rainy,81.430939,11
24-10,77.2025,dry,76.104,dry,,dry,11,dry,0.136,0.13953488372093023,Spanish Grand Prix,rainy,81.688061,12
24-10,77.9754,dry,76.44375,dry,76.713,dry,15,dry,0.0,0.0,Spanish Grand Prix,rainy,81.780046,13
24-10,78.043555,dry,76.281,dry,76.69,dry,14,dry,0.064,0.13023255813953488,Spanish Grand Prix,rainy,81.930446,14
24-10,78.069,dry,75.923,dry,78.16,dry,18,dry,0.032,0.07906976744186046,Spanish Grand Prix,rainy,82.219646,15
24-10,77.58025,dry,75.834,dry,77.36975,dry,12,dry,0.0,0.0,Spanish Grand Prix,rainy,82.362153,16
24-10,78.433571,dry,75.847,dry,77.991,dry,16,dry,0.0,0.0,Spanish Grand Prix,rainy,82.384846,17
24-10,77.177333,dry,77.287,dry,,dry,19,dry,0.016,0.018604651162790697,Spanish Grand Prix,rainy,82.436553,18
24-10,77.42,dry,75.9005,dry,77.3675,dry,17,dry,0.088,0.07441860465116279,Spanish Grand Prix,rainy,82.525092,19
24-10,78.153,dry,77.0435,dry,,dry,20,dry,0.0,0.018604651162790697,Spanish Grand Prix,rainy,82.892078,20
24-11,69.130833,dry,,unknown,,unknown,3,dry,0.384,0.5906976744186047,Austrian Grand Prix,rainy,71.307014,1
24-11,69.061545,dry,,unknown,,unknown,7,dry,0.368,0.6325581395348837,Austrian Grand Prix,rainy,71.333859,2
24-11,69.124857,dry,,unknown,,unknown,4,dry,0.344,0.35348837209302325,Austrian Grand Prix,rainy,71.370859,3
24-11,69.581684,dry,,unknown,,unknown,5,dry,0.408,0.6837209302325581,Austrian Grand Prix,rainy,71.632957,4
24-11,67.781,dry,,unknown,,unknown,1,dry,0.808,0.5395348837209303,Austrian Grand Prix,rainy,71.690859,5
24-11,70.9015,dry,,unknown,,unknown,9,dry,0.0,0.0,Austrian Grand Prix,rainy,72.068816,6
24-11,70.5508,dry,,unknown,,unknown,8,dry,0.16,0.5767441860465117,Austrian Grand Prix,rainy,72.077042,7
24-11,69.2735,dry,,unknown,,unknown,12,dry,0.0,0.05581395348837209,Austrian Grand Prix,rainy,72.157084,8
24-11,70.282625,dry,,unknown,,unknown,11,dry,0.032,0.05581395348837209,Austrian Grand Prix,rainy,72.168549,9
24-11,69.672,dry,,unknown,,unknown,13,dry,0.04,0.06046511627906977,Austrian Grand Prix,rainy,72.176957,10
24-11,68.97825,dry,,unknown,,unknown,6,dry,0.52,0.2372093023255814,Austrian Grand Prix,rainy,72.251464,11
24-11,68.876625,dry,,unknown,,unknown,10,dry,0.024,0.06046511627906977,Austrian Grand Prix,rainy,72.269338,12
24-11,69.123875,dry,,unknown,,unknown,17,dry,0.064,0.13023255813953488,Austrian Grand Prix,rainy,72.471885,13
24-11,69.157333,dry,,unknown,,unknown,14,dry,0.088,0.046511627906976744,Austrian Grand Prix,rainy,72.513471,14
24-11,69.8084,dry,,unknown,,unknown,16,dry,0.016,0.009302325581395349,Austrian Grand Prix,rainy,72.480914,15
24-11,70.316428,dry,,unknown,,unknown,18,dry,0.0,0.0,Austrian Grand Prix,rainy,72.602471,16
24-11,70.167571,dry,,unknown,,unknown,20,dry,0.0,0.0,Austrian Grand Prix,rainy,72.966857,17
24-11,69.4978,dry,,unknown,,unknown,15,dry,0.08,0.13023255813953488,Austrian Grand Prix,rainy,73.006542,18
24-11,70.422166,dry,,unknown,,unknown,19,dry,0.0,0.0,Austrian Grand Prix,rainy,73.465318,19
24-11,69.501333,dry,,unknown,,unknown,2,dry,0.736,0.5767441860465117,Austrian Grand Prix,rainy,71.735218,20
24-12,,dry,89.541,rainy,99.923,rainy,2,rainy,0.44,0.7255813953488373,British Grand Prix,rainy,95.13575,1
24-12,90.7635,dry,,rainy,100.657,rainy,4,rainy,0.744,0.5348837209302325,British Grand Prix,rainy,95.163923,2
24-12,90.4292,dry,88.9355,rainy,100.364,rainy,3,rainy,0.536,0.5302325581395348,British Grand Prix,rainy,95.280884,3
24-12,89.593,dry,88.599,rainy,99.548,rainy,5,rainy,0.512,0.5255813953488372,British Grand Prix,rainy,95.374769,4
24-12,91.044,dry,,rainy,100.4226,rainy,7,rainy,0.384,0.30697674418604654,British Grand Prix,rainy,96.045711,5
24-12,90.551,dry,89.552,rainy,102.333,rainy,6,rainy,0.064,0.11162790697674418,British Grand Prix,rainy,96.207326,6
24-12,89.986333,dry,89.05966599999999,rainy,102.173,rainy,8,rainy,0.064,0.06511627906976744,British Grand Prix,rainy,96.223615,7
24-12,90.548,dry,89.238,rainy,101.5965,rainy,10,rainy,0.064,0.046511627906976744,British Grand Prix,rainy,96.358384,8
